"l1","l2","a12","a21","meanN1","medN1","meanN2","medN2","sdN1","sdN2","MTC","medTC","MTP1","medTP1","MTP2","medTP2","Ext1","Ext2"
13,14,0.1,0.1,10.6047389025081,10.6183381661834,11.757160567349,11.7636300006363,0.167833351003917,0.235531052132268,Inf,Inf,4625.0676056338,4466.5,4434.33944954128,4160.5,0.355,0.109
14,14,0.1,0.1,11.6496912464032,11.6532346765323,11.6486759135004,11.6492145576394,0.107049761871603,0.0638484204192237,Inf,Inf,4866.66541353383,4659.5,4836.52559726962,4729,0.133,0.1465
10,15,0.1,0.1,7.30229824004489,7.36657931336729,13.0726031172368,13.1054947924371,0.410359390471271,0.399927049643143,714.642,482.5,714.64629258517,482.5,712.5,684.5,0.998,0.002
11,15,0.1,0.1,8.38951124893441,8.42416697849822,12.9947250511791,13.0105658372434,0.297605356751978,0.245327932508981,Inf,1381,1950.89883662114,1367,2385.38461538462,2023,0.9885,0.0065
12,15,0.1,0.1,9.45149064389034,9.46884724332387,12.8936570483432,12.9004394763476,0.191943572243443,0.139483481334187,Inf,3718,3513.96950840075,2957,3705.625,3160,0.8035,0.02
13,15,0.1,0.1,10.4942700106512,10.5081020176133,12.7825005942679,12.7875942719699,0.283977776425773,0.111722466685802,Inf,Inf,4408.80746791132,4198,4630.26229508197,4251,0.4285,0.0305
14,15,0.1,0.1,11.5369669742954,11.5380876429553,12.6763240771130,12.6794320567943,0.0735515469569458,0.0892123927015227,Inf,Inf,4904.28531855956,4938,4259.17699115044,3720,0.1805,0.0565
15,15,0.1,0.1,12.5659739183970,12.5659934006599,12.5671913591741,12.5669933006699,0.0583719170279882,0.0510504876754724,Inf,Inf,5224.64,4927,5042.23478260870,4938,0.0625,0.0575
10,16,0.1,0.1,7.16712615970334,7.2389427107592,14.0686674775348,14.128116404933,0.453395470452668,0.51231404064253,605.9605,402,606.210105052526,402,107,107,0.9995,5e-04
11,16,0.1,0.1,8.27209491046161,8.30632292090625,14.0127749017349,14.0276329311637,0.307773450354162,0.241106687212739,Inf,1221.5,1760.40915953699,1216,1267.6,721,0.9935,0.0025
12,16,0.1,0.1,9.3381479027497,9.3543851488219,13.9153657287552,13.9207568425109,0.238082889527980,0.215631425520448,Inf,3532,3472.71436950147,2837,3573.22222222222,2784,0.8525,0.0045
13,16,0.1,0.1,10.3810908538932,10.3945625247560,13.8073495782504,13.8132290219254,0.244615263111099,0.120872012200828,Inf,Inf,4522.34953464323,4227,5063.625,5420.5,0.4835,0.008
14,16,0.1,0.1,11.4227633195390,11.4281571842816,13.6995911247901,13.7006299370063,0.113913811820094,0.0816812895644724,Inf,Inf,4691.84869976359,4569,5758.53333333333,6498.5,0.2115,0.015
15,16,0.1,0.1,12.4569146046462,12.4580714739045,13.5925966259924,13.5936906309369,0.0575652429078087,0.0553796628295519,Inf,Inf,4438.82,4443.5,4785.60465116279,4955,0.075,0.0215
16,16,0.1,0.1,13.4821202028622,13.4831016898310,13.4827485511753,13.4836016398360,0.0943065855213966,0.0505032304632281,Inf,Inf,4776.70175438596,5163,4583.4,4230,0.0285,0.0275
10,17,0.1,0.1,7.05139493979395,7.12574582161963,15.0869106064244,15.134115777248,0.478746366873456,0.450796808065816,514.0885,360,514.262631315658,360,166,166,0.9995,5e-04
11,17,0.1,0.1,8.1404333924883,8.19027932027702,15.0080415805740,15.0476684449714,0.393068107738404,0.414020463276747,Inf,975.5,1400.07418546366,970,460,460,0.9975,5e-04
12,17,0.1,0.1,9.21749506399215,9.24048780653375,14.9333360531637,14.9417686165739,0.248076824439048,0.186317651216041,Inf,2920.5,3182.51195108394,2539,4869,4869,0.8995,0.001
13,17,0.1,0.1,10.2759596753886,10.2831690704522,14.8326997993221,14.8361030607272,0.0958676463371081,0.0980876701005555,Inf,8469.5,4335.68631006346,4095,4794.14285714286,4372,0.5515,0.0035
14,17,0.1,0.1,11.3081495587651,11.3159684031597,14.7245918251813,14.7256274372563,0.192382392949826,0.079008770575094,Inf,Inf,4644.96450939457,4472,3888.11111111111,4115,0.2395,0.0045
15,17,0.1,0.1,12.3446781287374,12.3442655734427,14.6154737347753,14.6158384161584,0.055433983184578,0.0528679582213121,Inf,Inf,4859.51685393258,4789,5305.75,4890,0.089,0.008
16,17,0.1,0.1,13.3735262790599,13.3728720348304,14.5027808954481,14.507499250075,0.0525210051049699,0.207051755633960,Inf,Inf,4624.28571428571,4485.5,3986.25,2678,0.028,0.006
17,17,0.1,0.1,14.3988417153322,14.3974602539746,14.3987703593481,14.3988101189881,0.0465359201274562,0.0468923741426334,Inf,Inf,5369.21052631579,5819,5514.85,6081.5,0.0095,0.01
10,18,0.1,0.1,6.91170186505156,7.00651638648327,16.0857477179312,16.1482676224612,0.496861214050508,0.51543107355165,447.584,319.5,447.584,319.5,NaN,NA,1,0
11,18,0.1,0.1,8.01796904098491,8.07060866836986,16.0216574738912,16.0552641949512,0.352703852872483,0.329111660994012,1230.44,843.5,1230.44,843.5,NaN,NA,1,0
12,18,0.1,0.1,9.11103368031735,9.1278109280195,15.9465733730722,15.96154897207,0.193031747835385,0.201897727288333,Inf,2297,2889.07749866382,2125,2081,2081,0.9355,0.001
13,18,0.1,0.1,10.1519708347002,10.1699690464590,15.8482199217638,15.8571734623915,0.221795138677800,0.147197169343202,Inf,6975.5,4040.7742193755,3611,1714,1714,0.6245,5e-04
14,18,0.1,0.1,11.1957916305478,11.2042795720428,15.7439043689751,15.7479252074793,0.171073919248877,0.167075532282249,Inf,Inf,4571.70875420875,4331,7638.4,7844,0.297,0.0025
15,18,0.1,0.1,12.2364357297694,12.2385761423858,15.6376949383915,15.6375862413759,0.0583455300790445,0.0685122178544632,Inf,Inf,4677.86111111111,4514,7915.8,8524,0.108,0.0025
16,18,0.1,0.1,13.2656601562061,13.2664733526647,15.5283876770685,15.5286971302870,0.0459609691924490,0.0489614970966078,Inf,Inf,5199.83582089552,4985,5908.16666666667,5978,0.0335,0.003
17,18,0.1,0.1,14.2888460512112,14.2892710728927,15.4185710811260,15.4194580541946,0.0503281711228051,0.0494470380346909,Inf,Inf,5806.16666666667,6235.5,4414,4964,0.015,0.0025
18,18,0.1,0.1,15.3107369544594,15.3106189381062,15.3092122078724,15.3093690630937,0.0476911690438218,0.0465108145703968,Inf,Inf,3228.5,3406,3556.5,3601,0.002,0.003
10,19,0.1,0.1,6.78389409664696,6.88850876053043,17.0676873009669,17.1481481481481,0.528793722695776,0.558468449386488,392.2595,271,392.2595,271,NaN,NA,1,0
11,19,0.1,0.1,7.90141665827074,7.95400556781149,17.0341990746168,17.0769667575985,0.365977847552612,0.365206994440987,1050.74,743,1050.74,743,NaN,NA,1,0
12,19,0.1,0.1,8.97789410147158,9.0108229685161,16.9608619855107,16.9761808066867,0.322136630825524,0.237227941115486,Inf,2140,2639.64326277749,2034,3458,3458,0.9685,5e-04
13,19,0.1,0.1,10.0353119445513,10.0553820492608,16.8664451124919,16.8745362039500,0.234844092079226,0.230226710038731,Inf,6177.5,4000.76985894581,3621,9561,9561,0.6735,5e-04
14,19,0.1,0.1,11.0880344450819,11.0937703104690,16.7662680204667,16.7661233876612,0.106132262438398,0.0780301988425897,Inf,Inf,4916.53987730061,5046,2810,2810,0.326,5e-04
15,19,0.1,0.1,12.1233802285682,12.1272872712729,16.6543855805493,16.6590340965903,0.222698422443501,0.121469894960531,Inf,Inf,4817.1137254902,4951,2533.66666666667,1222,0.1275,0.0015
16,19,0.1,0.1,13.1521731857231,13.1528347165283,16.5476692274331,16.5483451654835,0.0491558433517205,0.0518601609626108,Inf,Inf,4971.88888888889,4751,5486,5486,0.045,5e-04
17,19,0.1,0.1,14.1795242377058,14.1803319668033,16.4403924845467,16.4394060593941,0.0467653511163835,0.0479304538396365,Inf,Inf,5719.28571428571,5592,7936.5,7936.5,0.0105,0.001
18,19,0.1,0.1,15.2028148813207,15.2030296970303,16.3316029997256,16.3327167283272,0.0476954211255474,0.0487854933939006,Inf,Inf,6223.66666666667,7021,5230.6,5486,0.009,0.0025
19,19,0.1,0.1,16.2250675197546,16.2246275372463,16.2236707339989,16.2237276272373,0.0480195919383921,0.0480655304840627,Inf,Inf,5626.83333333333,4820,4960.5,4960.5,0.003,0.001
10,20,0.1,0.1,6.70184730052804,6.78504310010096,18.0214532798613,18.1383606866629,0.481584490406974,0.723785499702707,330.82,233,330.82,233,NaN,NA,1,0
11,20,0.1,0.1,7.76796618919071,7.83595517533937,18.0320322469761,18.0852282515073,0.432808522425587,0.465303629301051,Inf,625,897.1935967984,625,NaN,NA,0.9995,0
12,20,0.1,0.1,8.85147246864556,8.88803775262197,17.9793946020408,17.9957802127515,0.298170615754367,0.261749657822804,Inf,1794.5,2320.55736868944,1736,NaN,NA,0.9805,0
13,20,0.1,0.1,9.92544339404782,9.94520138460446,17.8842170098362,17.8944388860294,0.180330066012317,0.150868074714779,Inf,5046.5,3916.55059920107,3371.5,NaN,NA,0.751,0
14,20,0.1,0.1,10.9760103295674,10.9822517748225,17.7808705987843,17.7828034948288,0.103847012449349,0.0944675418711868,Inf,Inf,4572.74093264249,4307.5,NaN,NA,0.386,0
15,20,0.1,0.1,12.0133396985822,12.0154881214436,17.674296314418,17.6755824417558,0.0692933576993634,0.0603342784953938,Inf,Inf,4891.16262975779,4845,6561,6561,0.1445,5e-04
16,20,0.1,0.1,13.0454793039696,13.0473952604740,17.5685441194423,17.5683431656834,0.0503947783904052,0.0552845096230704,Inf,Inf,4780.08139534884,4973,NaN,NA,0.043,0
17,20,0.1,0.1,14.0702680524249,14.0706429357064,17.4632752999876,17.4627037296270,0.0479150665775424,0.049108211113114,Inf,Inf,5316.91176470588,5255.5,NaN,NA,0.017,0
18,20,0.1,0.1,15.0929357102538,15.0952404759524,17.3510563163238,17.3528147185281,0.111043938062341,0.0770941283686265,Inf,Inf,4978.84615384615,5073,9738,9738,0.013,5e-04
19,20,0.1,0.1,16.1162948979695,16.1161383861614,17.2458749582588,17.2471752824718,0.0490062653770332,0.0500524101196023,Inf,Inf,9644,9644,5821.75,5259.5,5e-04,0.002
20,20,0.1,0.1,17.1376534957018,17.1372862713729,17.1366042385956,17.1357864213579,0.050242467045821,0.0488819274988562,Inf,Inf,9806,9806,5553,5553,5e-04,5e-04
10,10,0.2,0.1,6.93703083591571,7.02827397209173,8.00612020677848,8.04305710048202,0.56833031336022,0.493897281582978,340.0025,242,339.789024390244,242,340.612188365651,240,0.82,0.1805
10,11,0.2,0.1,6.64991871930367,6.76886655499721,9.08332652589937,9.10877917059999,0.618229724007904,0.481707866999985,295.5285,206.5,294.137839276211,207,317.123966942149,202,0.9395,0.0605
11,11,0.2,0.1,7.79426227988773,7.8600140689378,8.97614479551929,8.99905532608536,0.433681213202779,0.393107458226782,718.034,492,728.932703659976,500,657.699346405229,449.5,0.847,0.153
10,12,0.2,0.1,6.39331607209407,6.53056680797613,10.1195521537224,10.1428571428571,0.665263461294204,0.474601460960039,226.0945,158,225.856348002023,158,246.565217391304,134,0.9885,0.0115
11,12,0.2,0.1,7.51105898864783,7.6118077127055,10.0227843754573,10.0324620120883,0.562129792085441,0.373198529620145,608.0905,423.5,607.435054773083,423,623.228915662651,426,0.9585,0.0415
12,12,0.2,0.1,8.64720627307088,8.69088097411056,9.91472628595887,9.92748056994819,0.356426455132864,0.286208048970166,Inf,1019.5,1452.82448036951,1023.5,1413.36603773585,954,0.866,0.1325
10,13,0.2,0.1,6.18599457531103,6.30896629998254,11.1140537993686,11.1555555555556,0.69339527946931,0.523797317965146,179.707,129.5,179.462311557789,129,228.4,142,0.995,0.005
11,13,0.2,0.1,7.26156328687014,7.36485622874782,11.0494843251276,11.0738365800866,0.571538564866712,0.445103521212297,456.0755,309,456.300507614213,311,441.3,261,0.985,0.015
12,13,0.2,0.1,8.42368295161506,8.46292722438415,10.9739271842697,10.9755190574333,0.320802185069424,0.254262181779466,Inf,840.5,1209.89762150982,844.5,971.153846153846,713,0.967,0.0325
13,13,0.2,0.1,9.48785310089176,9.52143144208963,10.8571148518423,10.8649310752677,0.357779790277795,0.194107662812736,Inf,2180,2730.85647058824,2044.5,2760.95495495496,2144,0.85,0.111
10,14,0.2,0.1,5.96554719811655,6.08482190324296,12.1153812037325,12.1558999574403,0.683010386931482,0.641050374464644,152.792,108,152.792,108,NaN,NA,1,0
11,14,0.2,0.1,7.0179800974014,7.13771457001724,12.0620702525484,12.0889512536108,0.641080824020984,0.4429190495334,353.8015,241,353.899349023535,241,288.666666666667,358,0.9985,0.0015
12,14,0.2,0.1,8.14233225674038,8.22163786718423,11.9821791838387,12,0.494003896007925,0.330613141550308,892.9305,619,893.596570852244,619,815.235294117647,599,0.9915,0.0085
13,14,0.2,0.1,9.24766830618866,9.29164207005116,11.8920151485235,11.9008618057638,0.382903113895538,0.235749072681351,Inf,1785,2403.11623036649,1746.5,2161.04545454545,1489,0.955,0.022
14,14,0.2,0.1,10.3364356490203,10.3541145885411,11.7795148360203,11.7856058526319,0.227182492914719,0.151512447259052,Inf,4509.5,3711.04802259887,3157.5,3782.97986577181,3214,0.708,0.0745
10,15,0.2,0.1,5.69644579785228,5.82261553588987,13.0920608578623,13.1595092024540,0.747537565886735,0.723220135558553,117.408,78,117.456728364182,78,20,20,0.9995,5e-04
11,15,0.2,0.1,6.79186619423104,6.91476344422428,13.0889237998987,13.1180468015860,0.612201613221071,0.496338116340431,275.8955,195,275.518518518519,195,652.5,652.5,0.999,0.001
12,15,0.2,0.1,7.89869252356776,7.98391334651388,13.0283498295751,13.0421633459292,0.51012940285758,0.33148681259728,675.9305,456.5,676.025075225677,457.5,644.5,418.5,0.997,0.003
13,15,0.2,0.1,9.01214560304499,9.055129292837,12.9299136638440,12.9339647004576,0.339914216632144,0.237196430566722,Inf,1185.5,1690.05600403633,1167.5,3892.4,3775,0.991,0.0025
14,15,0.2,0.1,10.0901780731671,10.1198501766568,12.826499852464,12.8268137471967,0.268547980081713,0.153751262447830,Inf,3349,3321.42300884956,2713,2786.09677419355,1816,0.8475,0.0155
15,15,0.2,0.1,11.1703770412915,11.1798320167983,12.7128434741982,12.7158482321765,0.176810073813286,0.0935993313735944,Inf,9563.5,4357.01038421599,3918,3934.69444444444,3992,0.4815,0.036
10,16,0.2,0.1,5.51466429336045,5.64686274509804,13.9972815143118,14.0971008403361,0.741686749853932,0.764861191621572,93.6785,65,93.6785,65,NaN,NA,1,0
11,16,0.2,0.1,6.52139977311757,6.65625,14.0727495748911,14.1209075681437,0.692898061818801,0.619309427376586,214.098,146.5,214.012506253127,146,385,385,0.9995,5e-04
12,16,0.2,0.1,7.64964622085621,7.73912076471702,14.048346270097,14.0650570732333,0.531550825013945,0.422440937864405,519.2425,359.5,519.2425,359.5,NaN,NA,1,0
13,16,0.2,0.1,8.76909953345351,8.82193940454174,13.9656596439548,13.9721171106635,0.409724906794659,0.280956884399430,Inf,923,1330.10993975904,922,1462,1106,0.996,0.0035
14,16,0.2,0.1,9.85790039157886,9.89785435489938,13.8539953458699,13.8651836708895,0.377660804175652,0.248077481107184,Inf,2562.5,2975.63547334059,2295.5,3095.28571428571,2942.5,0.919,0.007
15,16,0.2,0.1,10.9462568456571,10.9558741395164,13.7489356025325,13.7497332705509,0.124515206047011,0.0984067133459586,Inf,7159,4277.44172779136,3854,3786.29166666667,2710,0.6135,0.012
16,16,0.2,0.1,11.9993225387647,12.006599340066,13.6376829926375,13.6390360963904,0.218353224226496,0.0839617976241997,Inf,Inf,4737.28308823529,4454,4648.62962962963,3859,0.272,0.0135
10,17,0.2,0.1,5.28776257132518,5.3974757126931,14.9522429953002,15.0981684981685,0.77623750127143,0.939279639531302,76.6295,56,76.6295,56,NaN,NA,1,0
11,17,0.2,0.1,6.31418228523113,6.44478319783198,15.0693880810742,15.1289692540323,0.700257025273529,0.61998548653331,164.3105,119.5,164.3105,119.5,NaN,NA,1,0
12,17,0.2,0.1,7.39840780663044,7.51934619729829,15.0329664732787,15.0705228679367,0.609865860544939,0.488978999452578,391.831,256,391.831,256,NaN,NA,1,0
13,17,0.2,0.1,8.50964029104346,8.58483308517296,14.9776057840951,15.0025602927922,0.466884306661726,0.412746401367257,1014.559,707,1014.559,707,NaN,NA,1,0
14,17,0.2,0.1,9.6222018893568,9.6671669702382,14.8815715081591,14.8933178472252,0.393587657791257,0.237739131577759,Inf,1786.5,2397.09820051414,1699,3029.33333333333,1912,0.9725,0.0015
15,17,0.2,0.1,10.7114512884808,10.7262722050498,14.7825675142648,14.784555376687,0.151051266692246,0.127337099032680,Inf,5454.5,3932.08596973865,3314,2649.5,2688,0.727,0.003
16,17,0.2,0.1,11.7762903355286,11.7803484405089,14.6721956225488,14.6746825317468,0.0970801278908444,0.081345360025479,Inf,Inf,4832.67095851216,4792,4093,3056,0.3495,0.003
17,17,0.2,0.1,12.8256103801191,12.8283671632837,14.5627662309657,14.5644435556444,0.0689857246715701,0.0913068538482058,Inf,Inf,5265.26845637584,5453,5523.6,6310.5,0.149,0.01
10,18,0.2,0.1,5.08981752850823,5.2,15.9219468007198,16.0532947738071,0.819939523948181,0.971889378117873,63.9695,46,63.9695,46,NaN,NA,1,0
11,18,0.2,0.1,6.08795511730482,6.22318861414606,15.9860964229172,16.097756069937,0.755966351923712,0.788115348839797,132.9785,92,132.9785,92,NaN,NA,1,0
12,18,0.2,0.1,7.17905817182065,7.27665403672399,16.0467739166234,16.0935277657405,0.60100906647715,0.540364895325784,316.887,225,316.887,225,NaN,NA,1,0
13,18,0.2,0.1,8.26292322379502,8.35463867598753,15.9940954334357,16.0248971122122,0.533644426680111,0.389090937394059,756.5015,508,756.5015,508,NaN,NA,1,0
14,18,0.2,0.1,9.37269324599851,9.43209889146866,15.9039385643937,15.9201178923641,0.433283971988431,0.287196512066076,Inf,1437.5,1972.20441988950,1432,931,931,0.9955,5e-04
15,18,0.2,0.1,10.4870852428053,10.4972761991539,15.814905495241,15.8175114518343,0.193617793220735,0.159970208788535,Inf,3941,3628.11057692308,3111,1647,1647,0.832,5e-04
16,18,0.2,0.1,11.5418165529050,11.5521447855214,15.7058851156842,15.7094790520948,0.254892444701807,0.115984372122774,Inf,Inf,4428.44751381215,4217,9032,9032,0.4525,5e-04
17,18,0.2,0.1,12.6002930745334,12.6054394560544,15.6007533310370,15.5981401859814,0.0848451830729184,0.0804451647547568,Inf,Inf,4700.20689655172,4722,6840.75,7483,0.1885,0.002
18,18,0.2,0.1,13.6505899339495,13.6524347565243,15.4857812348421,15.4861513848615,0.0594868860125383,0.0550717598291298,Inf,Inf,4483.44,3663,4007.18181818182,3374,0.0625,0.0055
10,19,0.2,0.1,4.91957060758169,5.04305555555556,16.7646730680924,17,0.814079269597189,1.15560215198093,53.1815,38,53.1815,38,NaN,NA,1,0
11,19,0.2,0.1,5.85600897071139,5.99338312368973,16.9224956646806,17.0610470275067,0.803856539302007,0.888839327120502,109.5725,76,109.5725,76,NaN,NA,1,0
12,19,0.2,0.1,6.91191565898312,7.03115151515152,17.0073339812334,17.0783970638443,0.674885916530519,0.662747868959671,230.167,160.5,230.167,160.5,NaN,NA,1,0
13,19,0.2,0.1,8.02458124447632,8.12125512049304,17.0005950512717,17.0477569815805,0.53260881425139,0.43736139824624,599.9165,419.5,599.9165,419.5,NaN,NA,1,0
14,19,0.2,0.1,9.1388956483005,9.19655551794177,16.9334670900267,16.9543311932363,0.426874778050239,0.294307638958931,Inf,1031.5,1490.72845691383,1030.5,NaN,NA,0.998,0
15,19,0.2,0.1,10.2360087284507,10.2673766805124,16.8378477132673,16.8454492141721,0.277768544471957,0.182789368183333,Inf,2894.5,3196.49669603524,2503.5,5052,5052,0.908,5e-04
16,19,0.2,0.1,11.3210613121119,11.3287671232877,16.7374484435265,16.7403467746671,0.121295972508855,0.121589861915044,Inf,7564,4201.4810765349,3746,1079,1079,0.5945,5e-04
17,19,0.2,0.1,12.3741649471849,12.3816118388161,16.6297770269648,16.6311868813119,0.145989902138523,0.0755883098521638,Inf,Inf,4736.13543599258,4578,NaN,NA,0.2695,0
18,19,0.2,0.1,13.4262019115973,13.4293070692931,16.5198370363795,16.5182481751825,0.0729579961442436,0.0558910795998076,Inf,Inf,5127.01069518717,5271,7745.5,7745.5,0.0935,0.001
19,19,0.2,0.1,14.4690081442479,14.4690030996900,16.4100346992217,16.4099090090991,0.054544545250222,0.0513903191385651,Inf,Inf,5072.65625,4923,7530.33333333333,9702,0.032,0.0015
10,20,0.2,0.1,4.76783467204976,4.86111111111111,17.7173943127125,17.9096736596737,0.82479322679457,1.24957063111517,44.8895,33,44.8895,33,NaN,NA,1,0
11,20,0.2,0.1,5.65738253521018,5.77980919793539,17.8641833683053,18.0248213325136,0.798516059536099,0.946325130658148,88.1445,62,88.1445,62,NaN,NA,1,0
12,20,0.2,0.1,6.68720581434757,6.8179579041648,17.9709813752934,18.0807874336313,0.6991116812793,0.754170330156817,196.422,138,196.422,138,NaN,NA,1,0
13,20,0.2,0.1,7.79356263964101,7.89167031741695,18.0126276758546,18.0677526496492,0.585683409160141,0.501909213717815,457.777,328,457.777,328,NaN,NA,1,0
14,20,0.2,0.1,8.90978671087524,8.96501854745947,17.9435426081993,17.9779914513248,0.406240293354975,0.482817202057942,Inf,807.5,1173.98148148148,807.5,2,2,0.999,5e-04
15,20,0.2,0.1,10.0036026947796,10.041500540652,17.8613824971568,17.8789763964313,0.28549882024353,0.231373968634858,Inf,2046.5,2605.64211618257,1955,NaN,NA,0.964,0
16,20,0.2,0.1,11.0896848938402,11.1037396260374,17.7668968247287,17.7706277623088,0.176832125601009,0.152652324742786,Inf,5855,3952.60346070656,3450,NaN,NA,0.6935,0
17,20,0.2,0.1,12.1550160888281,12.1608339166083,17.6555323655446,17.6564343565643,0.0889795622355336,0.074896409539438,Inf,Inf,4592.71567267684,4405,NaN,NA,0.3605,0
18,20,0.2,0.1,13.2039798204171,13.2054307916894,17.5480315507722,17.5479467206470,0.0830389867714434,0.0655052267390421,Inf,Inf,4874.50657894737,4802.5,NaN,NA,0.152,0
19,20,0.2,0.1,14.2492622485323,14.2493250674933,17.4399954719472,17.4387561243876,0.0580037132535204,0.0544637439745561,Inf,Inf,5229.53,5453,1906,1906,0.05,5e-04
20,20,0.2,0.1,15.2860546294970,15.2935206479352,17.3263988209560,17.3294170582942,0.291359265478325,0.171689153610623,Inf,Inf,4822.56666666667,5948.5,NaN,NA,0.015,0
10,10,0.3,0.1,5.91314133056949,6.06698140141937,8.11415371349925,8.12714903586232,0.808922000629745,0.622538579390982,132.572,95,133.38128342246,95.5,120.930769230769,91,0.935,0.065
10,11,0.3,0.1,5.59668896685679,5.75,9.1635668381764,9.16630276564774,0.80652720659199,0.684850205587916,95.1455,65,95.6169560776302,65,73.1666666666667,57,0.979,0.021
11,11,0.3,0.1,6.64400080781908,6.79177241962775,9.09075257990137,9.09067418369744,0.746375627509433,0.510138482436093,216.362,153,214.897074190178,150,248.96511627907,176,0.957,0.043
10,12,0.3,0.1,5.23930517122733,5.38213124445758,10.1520547782733,10.1740777338603,0.85115305672534,0.732682002479987,69.6645,49,69.644611528822,49,77.6,76,0.9975,0.0025
11,12,0.3,0.1,6.28934632298096,6.43301345962114,10.1280163873123,10.1446923255994,0.736624346802999,0.554943337517069,155.1585,107.5,154.708585858586,107,199.7,152,0.99,0.01
12,12,0.3,0.1,7.39733595779832,7.53288406580675,10.0285870103191,10.0371574978760,0.66174754206459,0.435162923894381,371.5965,252,372.81477680862,251,325.039215686275,269,0.9745,0.0255
10,13,0.3,0.1,4.93996615541769,5.08467741935484,11.0954207278754,11.1470588235294,0.871853146361646,0.841869874912258,53.874,37,53.874,37,NaN,NA,1,0
11,13,0.3,0.1,5.9801836576052,6.14009345794392,11.1029581447449,11.1182294700058,0.796150792289029,0.635510697246888,118.0955,81,118.059118236473,81,136.25,96,0.998,0.002
12,13,0.3,0.1,7.06326270493821,7.19180624132701,11.0638745963231,11.0769230769231,0.671785196629011,0.476532218945205,258.402,177.5,257.918674698795,177,378.75,227,0.996,0.004
13,13,0.3,0.1,8.16577156326516,8.274543037554,10.9786688385334,10.9841819426886,0.618064057482216,0.361168000143135,628.369,451,631.549389002037,454,454.861111111111,269.5,0.982,0.018
10,14,0.3,0.1,4.70505603235284,4.83981132075472,12.0120373952807,12.0833333333333,0.866942503579583,0.917168147664554,44.851,33,44.8684342171086,33,10,10,0.9995,5e-04
11,14,0.3,0.1,5.61038054507551,5.75505633229266,12.0627015002316,12.1180827886710,0.862089738206421,0.722984967840681,86.091,59,86.1300650325163,59,8,8,0.9995,5e-04
12,14,0.3,0.1,6.64941800995172,6.80455486542443,12.0736748511827,12.0942302335299,0.78785023787619,0.59910077466412,175.016,128,175.092092092092,128,99,99,0.999,0.001
13,14,0.3,0.1,7.78113423942896,7.90610986668048,12.0160372912971,12.0192155379017,0.610050092945023,0.413054955154743,422.867,288,422.92588883325,288,383.666666666667,340,0.9985,0.0015
14,14,0.3,0.1,8.90584879122768,8.99723484848485,11.9155259881353,11.9265711822447,0.534440955895585,0.323918777335452,992.1265,710.5,990.09528636594,709,1140.55555555556,869,0.9865,0.0135
10,15,0.3,0.1,4.50254947618093,4.57142857142857,12.9171972178041,13,0.860164259110413,1.00360660986635,35.782,27,35.782,27,NaN,NA,1,0
11,15,0.3,0.1,5.30106159086259,5.46372170556238,13.0312117262674,13.1241438356164,0.858182674784881,0.818924715717422,66.112,47,66.112,47,NaN,NA,1,0
12,15,0.3,0.1,6.30560647579157,6.46274972253052,13.0605173028821,13.1129467513687,0.830927033760424,0.67210061621614,130.4355,89,130.467733866933,89,66,66,0.9995,5e-04
13,15,0.3,0.1,7.41800052316287,7.53846153846154,13.0345179248942,13.0637330754352,0.666189521188932,0.514972089590832,294.802,212,294.895395395395,212,201.5,201.5,0.999,0.001
14,15,0.3,0.1,8.5550880933306,8.63940835589746,12.9627573032502,12.9709087062308,0.490603498195984,0.316392898064856,711.844,486,711.865896534405,484,707,831,0.9955,0.0045
15,15,0.3,0.1,9.69753978565242,9.74239458010014,12.8562595617424,12.8582168444874,0.385761870367056,0.200008245171809,Inf,1244.5,1780.87417887822,1242,2119.53333333333,1450,0.9895,0.0075
10,16,0.3,0.1,4.34998744639138,4.40740740740741,13.7670059413706,13.9411764705882,0.86732046254795,1.11656378818402,29.647,22,29.647,22,NaN,NA,1,0
11,16,0.3,0.1,5.06920762515383,5.18323458415624,13.9197383500280,14.0405479452055,0.894967560213667,0.942861335931655,51.524,38,51.524,38,NaN,NA,1,0
12,16,0.3,0.1,5.97830247275838,6.15384615384615,14.0166532505229,14.0954451345756,0.86415917187121,0.756428183476025,97.9705,69,97.8509254627314,69,337,337,0.9995,5e-04
13,16,0.3,0.1,7.02959732350649,7.18909631280765,14.0105505628732,14.0682274552756,0.806312713912684,0.596861675829511,212.416,154.5,212.416,154.5,NaN,NA,1,0
14,16,0.3,0.1,8.15414164519351,8.28770180013696,13.996025602515,14.0107148323894,0.681787878920195,0.431584713921549,489.1995,337.5,489.1995,337.5,NaN,NA,1,0
15,16,0.3,0.1,9.28072378668966,9.37314636098296,13.8992803568229,13.9093247850699,0.560304688126647,0.281244447286380,1146.523,780.5,1144.47921882824,780,2507,3183,0.9985,0.0015
16,16,0.3,0.1,10.4180669687310,10.4692014481667,13.8005424318453,13.8039186007168,0.402028598445206,0.192857935247568,Inf,1993.5,2604.39646201873,1904.5,2564.33333333333,2641.5,0.961,0.003
10,17,0.3,0.1,4.14906771969207,4.16666666666667,14.6423131971433,14.7826086956522,0.909459372775985,1.21944995392135,24.8525,18,24.8525,18,NaN,NA,1,0
11,17,0.3,0.1,4.84183493464552,4.90960163432073,14.8441554019510,14.9712215320911,0.904097496594069,1.01672096222857,41.9185,30,41.9185,30,NaN,NA,1,0
