"l1","l2","a11","a12","a21","a22","N1","N2","E1","S1","E2","S2","Rare","Asy","cor","meanN1","medN1","meanN2","medN2","sdN1","sdN2","MTC","medTC","MTP1","medTP1","MTP2","medTP2","Ext1","Ext2"
16,18,3,0.7,0.1,1,1.05,16.89,0.88,1.39,1.12,10.66,0.05,-9.27,73.41,2.70760196152395,2.6,14.1478472626165,14.2857142857143,0.619054083489863,1.92490765917664,7.241,6,7.241,6,NaN,NA,1,0
17,18,3,0.7,0.1,1,1.39,16.86,0.94,1.39,1.05,11.08,0.07,-9.69,74.95,2.80745458558638,2.72727272727273,14.3243657455481,14.5,0.618092044510464,1.91831453845953,8.4255,7,8.4255,7,NaN,NA,1,0
18,18,3,0.7,0.1,1,1.74,16.82,1,1.39,1,11.48,0.09,-10.09,76.07,2.92873961541405,2.875,14.5851769604562,14.75,0.6379849376596,1.74449524838219,9.279,8,9.279,8,NaN,NA,1,0
19,18,3,0.7,0.1,1,2.08,16.79,1.05,1.39,0.94,11.87,0.11,-10.47,77.08,2.99419005282251,3,14.7205237419737,15,0.660893637526946,1.68770263785633,10.4825,9,10.4825,9,NaN,NA,1,0
20,18,3,0.7,0.1,1,2.42,16.75,1.11,1.39,0.9,12.24,0.12,-10.84,77.74,3.12840006584291,3.07142857142857,14.8780467986147,15.1,0.681541324738498,1.68521109032761,11.596,10,11.596,10,NaN,NA,1,0
17,19,3,0.7,0.1,1,1.16,17.88,0.89,1.39,1.11,11.08,0.06,-9.68,81,2.78351303218171,2.72077922077922,15.1075579397965,15.3333333333333,0.622590524552438,1.97033318493787,7.9225,7,7.9225,7,NaN,NA,1,0
18,19,3,0.7,0.1,1,1.5,17.84,0.94,1.39,1.05,11.48,0.07,-10.09,82.43,2.8717663465267,2.8,15.3177903567357,15.5,0.665137741950416,1.89389590316821,8.7505,7,8.7505,7,NaN,NA,1,0
19,19,3,0.7,0.1,1,1.84,17.81,1,1.39,1,11.87,0.09,-10.47,83.68,2.97025516713737,2.88888888888889,15.4998643954149,15.7142857142857,0.672235685749837,1.80181647080003,9.7425,8,9.7425,8,NaN,NA,1,0
20,19,3,0.7,0.1,1,2.18,17.78,1.05,1.39,0.95,12.24,0.1,-10.84,84.63,3.09910272652736,3.03075489282386,15.6441479738404,15.828431372549,0.700538121566581,1.79913813363084,10.85,9,10.85,9,NaN,NA,1,0
18,20,3,0.7,0.1,1,1.26,18.87,0.9,1.39,1.11,11.48,0.06,-10.09,88.84,2.87100964222357,2.78571428571429,16.0321869101795,16.25,0.644746997033822,2.02878811146168,8.3835,7,8.3835,7,NaN,NA,1,0
19,20,3,0.7,0.1,1,1.6,18.83,0.95,1.39,1.05,11.87,0.07,-10.47,90.28,2.96187610312338,2.90909090909091,16.2443578248570,16.5,0.66103156314004,1.92082723540685,9.317,8,9.317,8,NaN,NA,1,0
20,20,3,0.7,0.1,1,1.94,18.8,1,1.39,1,12.24,0.09,-10.84,91.46,3.04686191385228,3,16.3579012966468,16.5894736842105,0.688981500163175,1.88305526179695,10.226,8,10.226,8,NaN,NA,1,0
12,11,1.5,0.9,0.1,1,1.41,9.85,1.09,1.1,0.91,6.92,0.12,-5.82,24.56,3.00627236706261,3,8.82447247585253,8.84615384615385,0.729658734325558,1.18440785884183,9.393,8,9.39469734867434,8,6,6,0.9995,5e-04
13,11,1.5,0.9,0.1,1,2.12,9.78,1.18,1.1,0.84,7.22,0.17,-6.12,23.43,3.23370648945092,3.16666666666667,8.91718824787375,9,0.79049657166396,1.13472415103256,11.6445,9,11.6511511511512,9,5,5,0.999,0.001
14,11,1.5,0.9,0.1,1,2.83,9.71,1.27,1.1,0.78,7.5,0.22,-6.4,22.01,3.4872742785697,3.47213622291022,8.98504528657921,9,0.82971055702644,1.06287730477694,14.4985,11,14.5135270541082,11,7,6,0.998,0.002
15,11,1.5,0.9,0.1,1,3.54,9.64,1.36,1.1,0.73,7.75,0.26,-6.65,20.28,3.81678146477746,3.83457711442786,9.08001281015554,9.0909090909091,0.927208840868827,0.982480522748065,18.563,14,18.5688532799199,14,20.25,19.5,0.9985,0.002
16,11,1.5,0.9,0.1,1,4.25,9.57,1.45,1.1,0.68,8,0.3,-6.9,18.35,4.20452476594391,4.25,9.0775778613455,9.07692307692308,0.996575796161742,0.923316820756152,23.656,17,23.6520864756159,17,24.3636363636364,13,0.9945,0.0055
17,11,1.5,0.9,0.1,1,4.96,9.5,1.54,1.1,0.64,8.22,0.34,-7.12,16.16,4.64569541933419,4.73286384976526,9.1554486352446,9.16666666666667,1.03293543046152,0.85121733304617,32.743,24,32.730421686747,24,35.875,24.5,0.996,0.004
13,12,1.5,0.9,0.1,1,1.48,10.85,1.08,1.1,0.92,7.22,0.12,-6.12,28.67,3.13291492569407,3.06066176470588,9.68837269228018,9.71428571428571,0.762811041617084,1.28480487438029,9.9385,8,9.94494494494494,8,3.5,3.5,0.999,0.001
14,12,1.5,0.9,0.1,1,2.19,10.78,1.16,1.1,0.85,7.5,0.16,-6.39,27.48,3.36688053187637,3.33333333333333,9.83159762196738,9.85714285714286,0.819273865586516,1.16685347503261,12.1285,10,12.1286286286286,10,12,12,0.999,0.001
15,12,1.5,0.9,0.1,1,2.9,10.7,1.25,1.1,0.8,7.75,0.21,-6.65,25.93,3.59126857710786,3.53333333333333,9.89941899554547,9.95553359683795,0.891075850793418,1.09256136996361,14.847,12,14.8529264632316,12,3,3,0.9995,5e-04
16,12,1.5,0.9,0.1,1,3.61,10.63,1.33,1.1,0.75,8,0.25,-6.89,24.21,3.92189350794652,3.92857142857143,9.94224862747665,9.96720430107527,0.913133258688077,1.11053886524186,18.518,14,18.5152882205514,14,19.6,15,0.9975,0.0025
17,12,1.5,0.9,0.1,1,4.32,10.56,1.41,1.1,0.7,8.22,0.29,-7.12,22.21,4.31384255720993,4.32529069767442,10.0537022740754,10.0923723335488,0.998910785980098,0.935075331086174,24.9305,19,24.9399399399399,19,15.5,15.5,0.999,0.001
18,12,1.5,0.9,0.1,1,5.03,10.49,1.5,1.1,0.66,8.43,0.32,-7.33,20.01,4.76306796878571,4.83333333333333,10.0611306334104,10.0797838525111,1.00079395194215,0.85300487878331,32.3895,24,32.4091136705058,24,19.3333333333333,13,0.9985,0.0015
14,13,1.5,0.9,0.1,1,1.56,11.84,1.07,1.1,0.92,7.5,0.11,-6.39,32.89,3.2586269356611,3.22222222222222,10.5613631085918,10.6111111111111,0.789650439886683,1.26311916282201,10.9405,9,10.9405,9,NaN,NA,1,0
15,13,1.5,0.9,0.1,1,2.26,11.77,1.15,1.1,0.86,7.75,0.16,-6.65,31.62,3.46353706825538,3.38461538461538,10.6635458208931,10.7692307692308,0.87651508004263,1.25882469003447,12.54,10,12.5480480480480,10,4.5,4.5,0.999,0.001
16,13,1.5,0.9,0.1,1,2.97,11.7,1.23,1.1,0.81,8,0.2,-6.89,30.11,3.70968940889813,3.7,10.7566804284023,10.8297101449275,0.911228156042123,1.13139865699398,15.4555,12,15.4582291145573,12,10,10,0.9995,5e-04
17,13,1.5,0.9,0.1,1,3.68,11.63,1.3,1.1,0.76,8.22,0.24,-7.12,28.3,4.07691700453675,4.02899159663866,10.8386336042178,10.8695652173913,0.967593505949538,1.06659928515726,19.183,14,19.1846846846847,14,17.5,17.5,0.999,0.001
18,13,1.5,0.9,0.1,1,4.39,11.56,1.38,1.1,0.72,8.43,0.27,-7.33,26.27,4.42116057123618,4.46153846153846,10.9410074886744,10.9807621161672,0.974915499154253,0.949826752692786,24.8775,19,24.8883883883884,19,14,14,0.999,0.001
19,13,1.5,0.9,0.1,1,5.1,11.48,1.46,1.1,0.68,8.63,0.3,-7.53,24.02,4.7970879366331,4.88975694444444,11.0622209051203,11.0909090909091,1.04841819950022,0.894630252898142,32.494,24,32.494,24,NaN,NA,1,0
20,13,1.5,0.9,0.1,1,5.81,11.41,1.53,1.1,0.65,8.82,0.33,-7.72,21.61,5.3160397499029,5.4478221415608,11.0303553697878,11.0689655172414,1.10679802486946,0.84948671513122,43.0295,31,43.0295,31,NaN,NA,1,0
15,14,1.5,0.9,0.1,1,1.63,12.83,1.07,1.1,0.93,7.75,0.11,-6.65,37.24,3.37652423689272,3.32738095238095,11.4793427565784,11.5536398467433,0.829638652434073,1.31784852210123,11.134,9,11.134,9,NaN,NA,1,0
16,14,1.5,0.9,0.1,1,2.34,12.76,1.14,1.1,0.87,8,0.15,-6.89,35.94,3.59012539831993,3.54545454545455,11.5759882118925,11.6666666666667,0.879069416201197,1.22328319754525,13.1175,11,13.1175,11,NaN,NA,1,0
17,14,1.5,0.9,0.1,1,3.04,12.69,1.21,1.1,0.82,8.22,0.19,-7.12,34.35,3.84233858038999,3.82605042016807,11.6993683634778,11.75,0.941073378977002,1.14236762173490,15.746,12,15.746,12,NaN,NA,1,0
18,14,1.5,0.9,0.1,1,3.75,12.62,1.28,1.1,0.77,8.43,0.22,-7.33,32.5,4.14823033835488,4.13245614035088,11.8220793157912,11.8888888888889,0.973762978839817,1.09435685059139,19.183,15,19.183,15,NaN,NA,1,0
19,14,1.5,0.9,0.1,1,4.46,12.55,1.35,1.1,0.73,8.63,0.26,-7.53,30.45,4.52244637666454,4.55555555555556,11.9409625230638,12,1.04079178456161,0.992336759871766,25.2325,19,25.2325,19,NaN,NA,1,0
20,14,1.5,0.9,0.1,1,5.17,12.48,1.42,1.1,0.7,8.82,0.29,-7.72,28.21,4.87966529710236,4.95603864734299,11.9657100426012,12,1.03386639767648,0.926495854136003,31.719,23,31.719,23,NaN,NA,1,0
16,15,1.5,0.9,0.1,1,1.7,13.82,1.06,1.1,0.93,8,0.1,-6.89,41.81,3.48803872488776,3.41176470588235,12.3686700366698,12.4491379310345,0.85919867369519,1.34370367575790,11.2975,9,11.2975,9,NaN,NA,1,0
17,15,1.5,0.9,0.1,1,2.41,13.75,1.13,1.1,0.88,8.22,0.14,-7.12,40.37,3.7151206694616,3.66666666666667,12.483547656953,12.5751879699248,0.911401214922182,1.29719440199263,13.3745,11,13.3745,11,NaN,NA,1,0
18,15,1.5,0.9,0.1,1,3.12,13.68,1.2,1.1,0.83,8.43,0.18,-7.33,38.7,3.96855836404003,3.92857142857143,12.5948330101686,12.6363636363636,0.954578114278993,1.17978156661459,16.1275,13,16.1275,13,NaN,NA,1,0
19,15,1.5,0.9,0.1,1,3.82,13.61,1.26,1.1,0.78,8.63,0.21,-7.53,36.85,4.25237041818053,4.23076923076923,12.7481815885319,12.7875939849624,0.998144698476243,1.05175483478809,19.4725,15,19.4725,15,NaN,NA,1,0
20,15,1.5,0.9,0.1,1,4.53,13.54,1.33,1.1,0.75,8.82,0.25,-7.72,34.77,4.59766636486643,4.63828502415459,12.8058809969187,12.875,1.03123090771837,1.08063457793842,24.9375,18,24.9375,18,NaN,NA,1,0
16,16,1.5,0.9,0.1,1,1.06,14.89,1,1.1,1,8,0.06,-6.89,47.71,3.40450206442115,3.33333333333333,13.1600799826460,13.2857142857143,0.873554881658395,1.44266090014821,10.3005,9,10.3005,9,NaN,NA,1,0
17,16,1.5,0.9,0.1,1,1.77,14.82,1.06,1.1,0.94,8.22,0.1,-7.12,46.45,3.57407992361141,3.5,13.2729918915297,13.3675438596491,0.879959250557943,1.3489867078005,11.6835,10,11.6835,10,NaN,NA,1,0
18,16,1.5,0.9,0.1,1,2.48,14.75,1.12,1.1,0.88,8.43,0.14,-7.33,44.96,3.85056640670816,3.77777777777778,13.4378227874461,13.5250626566416,0.947619347715946,1.24986908647126,13.955,11,13.955,11,NaN,NA,1,0
19,16,1.5,0.9,0.1,1,3.19,14.68,1.18,1.1,0.84,8.63,0.17,-7.53,43.25,4.04748953423917,4,13.5312031870207,13.6588137472284,0.956709676544806,1.24625239857193,16.5995,13,16.5995,13,NaN,NA,1,0
20,16,1.5,0.9,0.1,1,3.9,14.6,1.25,1.1,0.8,8.82,0.21,-7.72,41.3,4.37967012176341,4.4,13.6735744106356,13.7222222222222,1.02691556761948,1.12841491352008,20.1635,16,20.1635,16,NaN,NA,1,0
17,17,1.5,0.9,0.1,1,1.13,15.88,1,1.1,1,8.22,0.06,-7.12,52.51,3.5314396435217,3.44444444444444,13.9794965886127,14.1180555555556,0.865115847116616,1.47034709026560,10.7425,9,10.7425,9,NaN,NA,1,0
18,17,1.5,0.9,0.1,1,1.84,15.81,1.05,1.1,0.94,8.43,0.1,-7.33,51.2,3.70991148167649,3.66666666666667,14.1841059421482,14.2857142857143,0.926525184622434,1.40009096257295,12.5475,10,12.5475,10,NaN,NA,1,0
19,17,1.5,0.9,0.1,1,2.55,15.74,1.11,1.1,0.89,8.63,0.13,-7.53,49.66,3.98649518762414,3.92637759710930,14.3260288993403,14.4444444444444,0.95979220373605,1.30748017567254,14.747,12,14.747,12,NaN,NA,1,0
20,17,1.5,0.9,0.1,1,3.26,15.67,1.17,1.1,0.85,8.82,0.17,-7.71,47.9,4.18845964569461,4.15384615384615,14.4661464315837,14.5833333333333,0.981430799444802,1.26209580054804,17.0475,14,17.0475,14,NaN,NA,1,0
18,18,1.5,0.9,0.1,1,1.2,16.87,1,1.1,1,8.43,0.06,-7.33,57.43,3.63975836034437,3.55555555555556,14.9382983689306,15.0769230769231,0.89710212562424,1.45873186136691,11.451,10,11.451,10,NaN,NA,1,0
19,18,1.5,0.9,0.1,1,1.91,16.8,1.05,1.1,0.94,8.63,0.1,-7.53,56.06,3.83865711432205,3.77777777777778,15.1148085429498,15.25,0.936159450070007,1.43849923765181,13.011,11,13.011,11,NaN,NA,1,0
20,18,1.5,0.9,0.1,1,2.62,16.73,1.11,1.1,0.9,8.82,0.13,-7.71,54.46,4.08027794775284,4,15.2040849042188,15.3153409090909,0.975961231102535,1.35038664337248,14.503,12,14.503,12,NaN,NA,1,0
19,19,1.5,0.9,0.1,1,1.27,17.87,1,1.1,1,8.63,0.06,-7.53,62.49,3.75004469914609,3.66666666666667,15.8753806799529,16,0.929806575559693,1.53589006542235,11.37,10,11.37,10,NaN,NA,1,0
20,19,1.5,0.9,0.1,1,1.98,17.8,1.05,1.1,0.95,8.82,0.1,-7.71,61.06,3.98787415506301,3.90550595238095,15.9431205203096,16.04,0.974532427728557,1.47750583801676,13.153,11,13.153,11,NaN,NA,1,0
20,20,1.5,0.9,0.1,1,1.34,18.86,1,1.1,1,8.82,0.06,-7.71,67.62,3.83207437989666,3.76330532212885,16.7665885673478,16.8819444444444,0.975560623220551,1.50846810764132,11.69,10,11.69,10,NaN,NA,1,0
12,11,2,0.9,0.1,1,1.04,9.89,1.09,1.1,0.91,7.74,0.09,-6.64,29.38,2.72393213289248,2.66666666666667,8.65023262373048,8.71428571428571,0.624080757012537,1.29504410550216,7.825,7,7.82832832832833,7,4.5,4.5,0.999,0.001
13,11,2,0.9,0.1,1,1.57,9.84,1.18,1.1,0.84,8.12,0.13,-7.02,29.02,2.86159235309566,2.76470588235294,8.81498310361276,8.85714285714286,0.664944861695809,1.20086174598931,9.264,8,9.26263131565783,8,12,12,0.9995,5e-04
14,11,2,0.9,0.1,1,2.09,9.79,1.27,1.1,0.78,8.48,0.17,-7.38,28.41,3.02580367177755,3,8.88795601258638,9,0.700520952520934,1.19821216385482,10.607,9,10.6159238858287,9,4.66666666666667,4,0.9985,0.0015
15,11,2,0.9,0.1,1,2.61,9.73,1.36,1.1,0.73,8.82,0.21,-7.72,27.48,3.22464090546828,3.16666666666667,8.92338091913591,9,0.743004251816962,1.10757642512597,12.629,10,12.6381381381381,10,3.5,3.5,0.999,0.001
16,11,2,0.9,0.1,1,3.14,9.68,1.45,1.1,0.68,9.14,0.24,-8.04,26.29,3.39656375356276,3.375,9.0520374444903,9.07275132275132,0.783835818634377,1.09067537135992,15.4055,12,15.4079079079079,12,13,13,0.999,0.001
17,11,2,0.9,0.1,1,3.66,9.63,1.54,1.1,0.64,9.44,0.27,-8.34,24.89,3.71119520596111,3.75304878048780,9.07417778603737,9.07692307692308,0.82137745903173,1.00070919027582,19.323,15,19.3182730923695,15,20.5,19,0.996,0.004
18,11,2,0.9,0.1,1,4.18,9.58,1.63,1.1,0.61,9.72,0.3,-8.62,23.27,4.06518460486456,4.09929577464789,9.1266392649566,9.13793103448276,0.85417075461001,0.91928745241341,25.7915,19,25.8264794383149,19,14.1666666666667,4.5,0.997,0.003
19,11,2,0.9,0.1,1,4.71,9.52,1.72,1.1,0.57,10,0.33,-8.9,21.4,4.36501987011263,4.44444444444444,9.1780368152696,9.2,0.90239612697907,0.8541720853918,31.9175,24,31.863385233551,24,43.8888888888889,48,0.9955,0.0045
13,12,2,0.9,0.1,1,1.09,10.89,1.08,1.1,0.92,8.12,0.09,-7.02,34.39,2.81795308584127,2.75,9.5396662158115,9.6,0.658604920577962,1.32494967954058,8.413,7,8.413,7,NaN,NA,1,0
14,12,2,0.9,0.1,1,1.62,10.83,1.16,1.1,0.85,8.48,0.13,-7.38,33.98,2.94253856784031,2.87867647058824,9.6883232395907,9.71428571428571,0.679940677596938,1.27481623048414,9.3475,8,9.34467233616808,8,15,15,0.9995,5e-04
15,12,2,0.9,0.1,1,2.14,10.78,1.25,1.1,0.8,8.82,0.16,-7.72,33.35,3.10418345615992,3,9.75827709442232,9.85504201680672,0.740998414241858,1.20680200888400,10.914,9,10.914,9,30,30,1,5e-04
16,12,2,0.9,0.1,1,2.67,10.73,1.33,1.1,0.75,9.14,0.19,-8.04,32.4,3.29245803973253,3.25,9.81254782917073,9.8956442831216,0.768434019478855,1.17659704864291,13.183,10,13.183,10,NaN,NA,1,0
17,12,2,0.9,0.1,1,3.19,10.68,1.41,1.1,0.7,9.44,0.22,-8.34,31.23,3.51724054866613,3.5,9.92067685216927,10,0.780346703973748,1.07363027470164,16.317,13,16.3111555777889,13,28,28,0.9995,5e-04
18,12,2,0.9,0.1,1,3.71,10.62,1.5,1.1,0.66,9.72,0.25,-8.62,29.78,3.8144145560486,3.82352941176471,10.0203743160428,10.0769230769231,0.837875087483175,1.03622044057875,19.773,15,19.773,15,NaN,NA,1,0
19,12,2,0.9,0.1,1,4.24,10.57,1.58,1.1,0.63,10,0.28,-8.89,28.16,4.10064881447308,4.125,10.0481217762406,10.1137466307278,0.886769694575722,0.951266182375244,24.461,19,24.481981981982,19,3.5,3.5,0.999,0.001
20,12,2,0.9,0.1,1,4.76,10.52,1.66,1.1,0.6,10.25,0.31,-9.15,26.35,4.46206386869084,4.52631578947368,10.0702057485101,10.0958946078431,0.932712269103131,0.95329118820933,31.562,23,31.5983975963946,23,7.33333333333333,8,0.9985,0.0015
14,13,2,0.9,0.1,1,1.15,11.88,1.07,1.1,0.92,8.48,0.08,-7.38,39.59,2.90446010886914,2.83333333333333,10.4111504254132,10.4472222222222,0.680000303340002,1.39260998397098,8.499,7,8.499,7,NaN,NA,1,0
15,13,2,0.9,0.1,1,1.67,11.83,1.15,1.1,0.86,8.82,0.12,-7.72,39.21,3.00749027174327,3,10.5833320436806,10.6666666666667,0.732553702423537,1.32801384503753,9.8975,8,9.90095047523762,8,3,3,0.9995,5e-04
16,13,2,0.9,0.1,1,2.19,11.78,1.23,1.1,0.81,9.14,0.15,-8.04,38.55,3.19366202435153,3.14285714285714,10.6133981776505,10.7,0.75523528328718,1.25774575786246,11.5795,9,11.5795,9,NaN,NA,1,0
17,13,2,0.9,0.1,1,2.72,11.72,1.3,1.1,0.76,9.44,0.18,-8.34,37.53,3.42383546192388,3.375,10.6820715581491,10.75,0.81197150358569,1.22764225270296,13.3395,11,13.3395,11,NaN,NA,1,0
18,13,2,0.9,0.1,1,3.24,11.67,1.38,1.1,0.72,9.72,0.21,-8.62,36.33,3.60773282401068,3.57735042735043,10.8566020694948,10.9,0.805340989938389,1.16157721465953,15.7165,12,15.7228614307154,12,3,3,0.9995,5e-04
19,13,2,0.9,0.1,1,3.76,11.62,1.46,1.1,0.68,10,0.24,-8.89,34.97,3.86685487188297,3.85714285714286,10.8817495271875,10.9529346622370,0.862777850061295,1.10188570854449,20.026,15,20.0350175087544,15,2,2,0.9995,5e-04
20,13,2,0.9,0.1,1,4.29,11.57,1.53,1.1,0.65,10.25,0.27,-9.15,33.3,4.17441802575491,4.19230769230769,10.9896110155506,11.019419306184,0.913873270306212,0.989636178847564,24.369,18,24.369,18,NaN,NA,1,0
15,14,2,0.9,0.1,1,1.2,12.87,1.07,1.1,0.93,8.82,0.08,-7.72,45.04,2.94276715654009,2.85714285714286,11.2822381862449,11.375,0.684965041233175,1.41418033322517,8.8585,8,8.8585,8,NaN,NA,1,0
16,14,2,0.9,0.1,1,1.72,12.82,1.14,1.1,0.87,9.14,0.11,-8.04,44.62,3.11510918815727,3,11.3680822242118,11.4444444444444,0.743285205336685,1.37881570006534,10.1865,8,10.1865,8,NaN,NA,1,0
17,14,2,0.9,0.1,1,2.25,12.77,1.21,1.1,0.82,9.44,0.14,-8.34,43.86,3.28215266235460,3.23076923076923,11.5184772313947,11.625,0.771991906524258,1.28323909002128,11.878,10,11.878,10,NaN,NA,1,0
18,14,2,0.9,0.1,1,2.77,12.72,1.28,1.1,0.77,9.72,0.17,-8.62,42.88,3.49294771468259,3.44444444444444,11.5921471555588,11.6666666666667,0.805791310887886,1.23315597775697,13.509,10,13.509,10,NaN,NA,1,0
19,14,2,0.9,0.1,1,3.29,12.67,1.35,1.1,0.73,10,0.2,-8.89,41.74,3.73152829469326,3.71825396825397,11.7145034107919,11.8,0.842515491144876,1.11130393288800,16.979,13,16.979,13,NaN,NA,1,0
20,14,2,0.9,0.1,1,3.82,12.61,1.42,1.1,0.7,10.25,0.23,-9.15,40.21,3.97354595000801,4,11.7910194102206,11.875,0.88274493922966,1.08289419922992,20.574,16,20.574,16,NaN,NA,1,0
16,15,2,0.9,0.1,1,1.25,13.87,1.06,1.1,0.93,9.14,0.08,-8.03,50.73,3.10092373254279,3,12.1137790044717,12.2,0.753399169559617,1.48277896145085,9.3575,8,9.3575,8,NaN,NA,1,0
17,15,2,0.9,0.1,1,1.78,13.82,1.13,1.1,0.88,9.44,0.11,-8.34,50.2,3.20819169110783,3.14550264550265,12.2989564238132,12.4375,0.762899811577527,1.43534212722129,10.595,9,10.595,9,NaN,NA,1,0
18,15,2,0.9,0.1,1,2.3,13.76,1.2,1.1,0.83,9.72,0.14,-8.62,49.39,3.38137762686171,3.33333333333333,12.3941809288433,12.5,0.819440630337298,1.34920997226835,11.9585,10,11.9585,10,NaN,NA,1,0
19,15,2,0.9,0.1,1,2.82,13.71,1.26,1.1,0.78,10,0.17,-8.89,48.46,3.57781212645472,3.5,12.5141356504379,12.6,0.850964582507966,1.26758414437721,14.182,11,14.182,11,NaN,NA,1,0
20,15,2,0.9,0.1,1,3.35,13.66,1.33,1.1,0.75,10.25,0.19,-9.15,47.16,3.79003428437696,3.75,12.6341552154671,12.7142857142857,0.888881455579411,1.22450417834053,16.797,14,16.797,14,NaN,NA,1,0
17,16,2,0.9,0.1,1,1.3,14.86,1.06,1.1,0.94,9.44,0.08,-8.34,56.54,3.18399625234574,3.11111111111111,12.9775562804711,13.1,0.762327263573739,1.51314467238257,9.56,8,9.56,8,NaN,NA,1,0
18,16,2,0.9,0.1,1,1.83,14.81,1.12,1.1,0.88,9.72,0.1,-8.62,55.94,3.34387431687474,3.25,13.1994169204399,13.3333333333333,0.816554612203093,1.43498028120798,11.0515,9,11.0515,9,NaN,NA,1,0
